0 , 0
10 , 1
20 , 1
30 , 2
40 , 2
50 , 2
60 , 3
70 , 3
80 , 4
90 , 4
100 , 4
110 , 4
120 , 4
130 , 3
140 , 4
150 , 4
160 , 4
170 , 3
180 , 4
190 , 4
200 , 4
210 , 3
220 , 3
230 , 4
240 , 4
250 , 4
260 , 3
270 , 3
280 , 3
290 , 3
300 , 2
310 , 3
320 , 3
330 , 3
340 , 3
350 , 3
360 , 3
370 , 3
380 , 3
390 , 3
400 , 3
410 , 3
420 , 2
430 , 2
440 , 2
450 , 3
460 , 2
470 , 2
480 , 2
490 , 2
500 , 1
510 , 2
520 , 3
530 , 4
540 , 4
550 , 4
560 , 4
570 , 5
580 , 4
590 , 4
600 , 4
610 , 5
620 , 4
630 , 4
640 , 4
650 , 4
660 , 4
670 , 4
680 , 4
690 , 4
700 , 3
710 , 3
720 , 4
730 , 4
740 , 3
750 , 3
760 , 3
770 , 3
780 , 2
790 , 2
800 , 2
810 , 2
820 , 2
830 , 2
840 , 2
850 , 2
860 , 2
870 , 1
880 , 1
890 , 1
900 , 1
910 , 1
920 , 1
930 , 1
940 , 1
950 , 0
960 , 0
970 , 0
980 , 1
990 , 1
1000 , 1
1010 , 1
1020 , 2
1030 , 1
1040 , 1
1050 , 1
1060 , 2
1070 , 2
1080 , 3
1090 , 4
1100 , 5
1110 , 4
1120 , 4
1130 , 5
1140 , 5
1150 , 4
1160 , 4
1170 , 6
1180 , 6
1190 , 5
1200 , 6
1210 , 6
1220 , 6
1230 , 5
1240 , 5
1250 , 5
1260 , 5
1270 , 4
1280 , 4
1290 , 4
1300 , 4
1310 , 3
1320 , 4
1330 , 4
1340 , 4
1350 , 5
1360 , 4
1370 , 4
1380 , 4
1390 , 4
1400 , 4
1410 , 4
1420 , 4
1430 , 4
1440 , 4
1450 , 4
1460 , 4
1470 , 4
1480 , 3
1490 , 3
1500 , 3
1510 , 3
1520 , 2
1530 , 2
1540 , 2
1550 , 2
1560 , 1
1570 , 1
1580 , 1
1590 , 1
1600 , 0
1602 , 0
